label,text
1,- 2 belles courgettes - 1/2 chorizo fort - 25 cl de crème liquide - 3 œufs - 1 cuillère à soupe de farine
2,"- 60 g de beurre - 125 g de chocolat - 1/2 verre de sucre - 3 oeufs - 1/4 de verre de fécule de maïs - 30-40 g de noix de coco (ou d'amandes en poudre, éventuellement) - 1 zeste d'orange"
1,- 1 pâte feuilletée - 4 tranches de jambon - 150 g de gruyère râpéPour la béchamel: - 1 noisette de beurre - 40 cl de lait  - 3 cuillères à soupe de farine - sel/poivre/muscade
2,- 6 oeufs - 200 g de sucre semoule - 1 sachet de sucre vanillé - 1 cuillerée de rhum brun - 2 cuillerées d'eau chaude - 1 cuillerée de levure chimique - 100 g de farine - 60 g de fécule - 1 litre de crème fraîche fluide - noix de coco râpée - fruits : bananes et kiwis - Malibu
1,- 200 g de beaufort - 200 g de comté - 200 g de gruyère de Savoie - 3 verres de vin blanc type Apremont ou Abymes - 1 noisette de beurre - 1 gousse d'ail pressée - muscade - maïzena - 1 petit verre de liqueur fruitée - du pain dur
0,- 2 beaux poireaux - 150 g de roquefort - 30 cl de crème fraîche - 3 oeufs - 4 tranches de jambon cuit - gruyère râpé pour dorer - 1 pâte feuilletée - 2 échalotes
1,"- 3 boîtes de 90 g de thon naturel - 10 cl de crème épaisse  - 1 pâte à tarte feuilletée - 125 g de mozzarella - 1 boîte de 200 g de champignons - sel, poivre"
1,"- 1 grosse tête de brocolis - 3/4 d'un chou fleur - 5 pommes de terre - 4 carottes - 4 grosses saucisses fumées - 1 cuiller à soupe de Maïzena - 3 verres de lait - gruyère râpé - sel, poivre - herbes, muscade"
1,- -1 beau choux vert - -5 carottes - -champignons de paris emincés surgelés - -1 oignon - -400g de steack haché - -1 oeuf - -persil - -40cl de vin rouge - -sel et poivre
2,- 3 blancs d'oeufs - 225 g sucre - 225 poudre de noix de coco - 30 g beurre - 1 pincée de sel
2,- 250 g de farine  - 1 sachet de levure chimique  - 150 g de sucre blanc  - 2 oeufs  - 120 g de beurre  - 3 cuillères à soupe de lait - 1 cuillère à soupe d'extrait d'orange ou arôme - marmelade d'orange - écorces d'orange confite - sucre glace
0,- 1 pâte brisée - 100 g de lardons - 3 poignées d'emmental râpé - 3 courgettes - 1 oeuf - 20 cl de crème fraîche - de l'huile - 1 oignon
1,- 1 oignon moyen - 8 oeufs - 20 cl de lait - 200 g de jambon en cubes (ou de champignons pour une omelette végétarienne)  - 200 g de comté râpé - 8 asperges cuites - sel - poivre - muscade
0,- 1 l d'eau - 2 ou 3 bouquets de thym frais  - 5 à 8 gousses d'ail - 1 oeuf - sel - huile d'olive - croûtons de pain ou pain rassis
2,"- 1 tasse d’eau tiède (235 ml) - 1 oeuf - 3 tasses de farine à pain (410 g) - 1/4 tasse de sucre blanc (50g) - 3 cuillères à soupe de lait en poudre - 1 1/2 cuillère à café de sel - 5 cuillères à soupe de beurre ramolli (75ml) - 1 cuillère à café de levure de boulanger instantanée (5 ml) - 1/3 tasse de beurre (75g) - 1/2 tasse de glace à la vanille (65g) - 1/2 tasse de sucre brun (70g) - 1/2 tasse de beurre, ramolli (pour étaler) (115g) - 1 cuillère à soupe de cannelle en poudre - 1/2 tasse de sucre brun (110 g)"
1,- 4 petits bars individuels vidés et écaillés - 1 oeuf + 1 jaune d'oeuf - 100 g de crevettes crues décortiquées - 50 g de crème fraîche - 10 cl de vin blanc - 1 feuille de laurier - 2 brins de thym - 100 g de beurre - sel et poivre
2,- Pour la pâte brisée : - 250 g de farine - 125 g de beurre - 1 cuillère à soupe de sucre  - 1 pincée de sel  - 1/4 de verre d'eau - Pour la tarte : - 1 beau melon - 3 œufs - 1 brique de crème fraîche liquide (20 ou 25 cl) - 100 g de sucre en poudre - 1/2 pot de yaourt de muscat
0,- 2 courgettes - 1 oeuf - 1 Carré Frais - 100 g de gruyère - sel et poivre
2,- 500 g de raisins noirs(muscat) - 100 g de farine - 150 g de sucre en poudre - 1 pincée de sel - 1/2 sachet de levure chimique - 4 oeufs - 50 g de beurre fondu - 1 cuillère à café de fleur d'oranger - 125 ml de lait
1,"- 2 oeufs - 2 tranches de jambon dégraissé - 15 cl de crème fraîche - 100 g de fromage râpé - sel, poivre, noix de muscade - 1 oignon - 2 gousses d'ail - un petit peu d'huile - 300 g de brocolis - chapelure"
1,"- 1 cuisse de canard pour deux personnes - miel d'acacia liquide - gingembre, quatre épices - cidre brut - sel et poivre"
1,"- 500 g de filet de poulet, coupés en dés - 1 échalote - 2 cuillères à soupe d’huile d'olive - 25 scampis moyens, crus et décortiqués   - 1 gousse d’ail - 10 cl de pastis - 10 cl de crème fraîche - 1 g de safran en poudre - 1 tomate - 2 cuillères à soupe de ciboulette ciselée"
1,"- 600 g de courgettes - 600 g d’aubergines - 6 tranches de jambon cuit - 6 tomates - 15 cl de bouillon - 4 gousses d'ail - 100 g de fromage râpé - 3 cuillères à soupe d'huile d’olive - sel, poivre"
1,- 5 oeufs - 25 cl de lait - 1/2 chou romanesco - 1 petit bocal d'asperges vertes miniatures - ciboulette déshydratée - sel et poivre - piment d'Espelette en poudre - 2 cuillères à soupe d'huile d'olive
1,- 100 g de semoule  - 3 oeufs - 30 cl de crème liquide - 50 g de fromage râpé  - 100 g de lardons allumettes  - ciboulette - sel - poivre  - margarine ou huile d'olive
2,- 1 yaourt - 3 pots de farine - 1 pot 1/2 de sucre - 1 sachet de levure - 1/2 pot d'huile - 3 pommes - 3 oeufs - éventuellement de l'alcool de pommes
1,"- 400g de noix de Saint-Jacques (peuvent être surgelées) - 450 g d'épinards coupés à la crème  (peuvent être surgelés) - 2 jaunes d'oeufs - 2 dl de crème fraîche - sel, poivre"
2,- 1 pâte feuilletée prête à l'emploi - 8 pommes reimettes - 3 cuillères à soupe de miel liquide - 140 g de sucre en poudre - 100 g de beurre - 2 cuillères à soupe de crème fraîche - 1 cuillère à soupe de calvados
2,- 1 l de lait très froid - 2 cuillères à soupe de confiture de fraise - 1 sachet de sucre vanillé ou 30 à 50 g de sucre - 1/3 de sachet de levure chimique - glaçons
2,- 150 g de chocolat à pâtisser - 150 g de sucre en poudre - 150 g de beurre - 2 cuillère à soupe de farine - 3 oeufs - 1/2 verre de café
1,"- 250 g de nouilles de riz épaisses - 2 cuillères à soupe d'huile - 3 gousses d'ail, écrasées - 2 cuillères à café de piments rouges, hachés - 150 g de porc finement émincé - 100 g de chair de crevettes, hachée - un bouquet de ciboule de Chine, haché - 2 cuillères à soupe de sauce de poisson - 2 cuillères à soupe de jus de citron vert - 2 cuillères à café de sucre roux - 2 oeufs battus - 1 tasse de germes de soja - 1 brin de coriandre fraîche - 1/4 de tasse de cacahuètes grillées, concassées"
2,- 4 pommes - 4 cuillères à café de miel - 4 cuillères à café de crème fraîche épaisse et légère - 4 pincées (environ !!!) de gingembre en poudre
0,"- Pour la béchamel : - 1/2 l de lait - 1 cuillère à soupe de farine - 75 g de beurre - 4 jaunes d'oeufs - Pour le vert (à votre convenance) : - ciboulette  - coriandre frais - persil - Pour le rouge-orangé : - 2 gousses d'ail - 2 échalotes - 2 tomates - 1 ""volée"" de curcuma - Pour le poisson : - 750 g de truite - 4 cuillères de fromage blanc - 4 blancs d'oeufs"
1,- 800 g de filets de truites - 6 oignons nouveaux - huile d'olive  -   - Pour le court-bouillon :  - 1 bouquet de ciboulette - 1 oignon - 1 bouquet garni - fenouil
0,- 250 g de pâte feuilletée pur beurre - 150 g de foie gras - 6 tranches de magret de canard séché - 1/2 pomme - 15 g de raisins secs - 1 oeuf - 5 cl de porto - 2 cuillères à soupe de farine - sel et poivre moulus
1,- environ 20 crevettes crues - 4 cuillères à soupe d'huile olive - 1 cuillère à soupe de sauce soja - 1 cuillère à café de curry en poudre - 1 cuillère à café de cumin - 1 à 2 citron vert - 3 gousses d'ail - 1 gros oignon - nouilles chinoises (en accompagnement)
0,- 1 bocal de 360 g de filets de hareng au vinaigre - 10 cl de crème fraîche - 1 pomme - 1 oignon
2,- une boîte de lait concentré sucré de 350 g environ- le jus d'un citron jaune et d'un citron vert- 3 oeufs
1,"- 4 côtes de veau - 1 pot de crème  - 250 g de gruyère râpé - 2 oeufs - sel, poivre"
1,- 200 g de choucroute pré-cuite - grains de poivre rose - 1 munster - 8 cuillères à soupe de crème fraîche - 10 cl vin blanc
0,- 1 pâte brisée - 600 g de blancs de poireaux - 100 g de lardons - 30 de beurre - 30 g de farine - 40 cl de lait - noix de muscade - sel et poivre
1,"- 1,250 kg de tendron de veau - 1 cuillère à soupe d'huile d'olive - 1 tête d'ail - 1 botte de petits oignons blanc - 2 carottes - 1 bouquet garni - 45 cl de vin blanc - 15 cl de bouillon de veau - jus d'un ½ citron - 1 pincée de noix de muscade - sel, poivre"
2,- 125 g de beurre - 200 g de sucre - 3 oeufs - 6 cuillères à soupe de lait - 200 g de farine - 1 paquet de levure (chimique) - 1 paquet de sucre vanillé - 25 g de chocolat en poudre (poulain)
2,- 3 oeufs - 100 g de sucre - 160 g de farine - 3 cuillerées à soupe d'huile - 3 cuillerées à soupe de lait - 2 cuillerées à soupe de levure chimique - 3 ou 4 pommes - 100 g de poudre de noix de coco - 50 g de beurre
2,- •Pour le biscuit :  - -225g de sucre glace - -125g d’amandes en poudre - -120g de blancs d’œufs (environ 4 œufs) - -60g de sucre  - -2 cuillères à soupe de cacao en poudre - •Pour la ganache :  - -200g de chocolat noir - -70g de crème fleurette
1,- 250 g de spaghettis (ou spaghettinis) - 100 g de lardons de saumon fumé - 50 g de roquette - 1 pot (240 g net) de tomates confites Sud' n' Sol (aux herbes et à l'ail) - poivre noir du moulin - 2 cuillères à soupe d'huile d'olive - 3 cuillères à soupe d'huile vierge d'Argan - copeaux de parmesan selon goût
1,"- 60 cl d'eau chaude (= 60 cl) - 1 cube de bouillon - vermicelles  - persil ciselé, ciboulette"
1,"- 2 bouteilles de vin (Bourgogne, Côtes du Rhône, ou vin bon marché) - 3 à 4 cuillères à café de sel - 2 cuillères à soupe de sel de céleri - 2 cuillères à soupe de sucre - 3 gousses d'ail - 10 grains de coriandre - 8 clous de girofle - 10 grains de poivre - 1 piment ou un peu de harissa pour ceux qui aiment le piquant - 500 g de viande de bœuf"
1,"- 1 kg à 1,2 kg de viande de cerf (dans la cuisse par exemple)  - 3 tomates fraîches bien mûres - 3 échalotes - une pointe de couteau de curcuma - 3/4 à 1 bouteille de vin blanc sec - huile de tournesol - thym - sel, poivre"
0,"- tapenade  - 5 ou 6 tomates  - 300 g de fonds d'artichauts, surgelés par exemple - ail - sel, poivre - huile d'olive - pâte feuilletée"
1,"- 4 blancs de poulet - 1 gros oignon rosé - 2 belles tomates - 1 litre de cidre brut - 1 à 2 cuillèrées a café d'épices (muscade,curry, piment rouge, paprika...) - 1 à 2 cuillèrées à soupe d'herbes aromatiques (persil, thym, marjolaine, aneth, ciboulette...) - sel, poivre - 4 cuillèrées à soupe de moutarde"
2,- 1 pomme granny-smith - 1 cuillère à café de cannelle en poudre - 130 g de beurre - 150 g de sucre en poudre - 180 g de farine - 1/2 cuillère à café de levure chimique - 1/2 cuillère à café de bicarbonate de soude
1,"- 1 kg d'épaule d'agneau - 100 g de raisins secs - 135 g d'amandes mondées - 1 dose de safran - 250 g de riz - 50 cl de bouillon chaud - sel, poivre"
0,"- 1 pâte feuilletée - 250 g d'échalotes - 3 pommes - 150 g de magret de canard fumé - 1 cuillère à café de sucre en poudre - 1 cuillère à soupe de vinaigre balsamique - 3 cuillères à soupe de caramel liquide - sel, poivre"
0,"- 1 boîte de haricots blancs  - 3 grosses pommes de terre - 6 carottes - 8 à 10 cornichons  - 1 cuillère à soupe de câpre, pour ceux (ou celles) qui aiment - 4 oeufs - 1 pot de mayonnaise"
1,- Pour le pain de viande : - 1kg de hachis porc-boeuf - 1 cuillère à soupe de ketchup - 1 oeuf - 2 tranches de pain gris rassis trempées dans un peu de lait - ail en poudre - ciboulette hachée - thym - sel-poivre - beurre - Pour la sauce : - 50 cl de bière brune - 1 tranche de pain d'épices - 1 cuillère à soupe de moutarde - 1 poignée d'oignons hachés - 1 grosse poignée de carottes coupées en rondelles - 20gr de beurre - 3 cuillères à soupe de crème liquide - maïzena
1,"- 12 tranches de jambon fermier ou braisé - 12 tranches de gouda jeune - 2 oignons - 2 grosses boîtes de tomates concassées - 500 g de champignons frais (ou en conserve)  - gruyère râpé - deux sucres en morceaux - sel, poivre - paprika - pili-pili - poivre de cayenne"
2,- 125 g de chocolat noir - 15 g de cacao maigre - 6 blancs d'oeufs  - 2 jaunes d'oeufs  - 50 ml de crème allégée - 6 cuillères à soupe d'édulcorant (aspartame ou autre) - 1/2 cuillère à café de jus de citron
1,- 4 blancs de poulets coupés en petits morceaux - 450 g de champignons émincés - 60 cl de crème fraîche - 2 oignons - 2 cuillères à soupe de moutarde - sel et poivre - persil - 40 cl de cidre
1,"- 300 g de boeuf haché - 1 poireau - 1 carotte - 1 pomme (Golden ou autre) - 1 oignon - 1 ou 2 cuillère(s) à café de gingembre - 1 cuillère à café de cannelle - huile d'olives - sel, poivre"
0,- 24 asperges vertes - 28 langoustines crues - 1 botte de cerfeuil - 1 botte d'aneth - sel et poivre - 1 citron vert  - 1 poivron rouge - 8 cuillères d'huile d'olive - 2 cuillères à soupe de jus de citron concentré (ou 4 de jus de citron normal)
2,"- 1 papaye moyenne - 1 ananas - 200 g de sucre - 1 gousse de vanille - farine de manioc, quantité selon la taille des fruits (voir recette)"
1,"- 1 grosse pomme de terre à gratin - 2 petits blocs de 65 g de foie gras mi-cuit - 1 brique de crème fraîche - 1 gousse d'ail - papier sulfurisé - sel, poivre"
0,"- 1/2 chou blanc - 2 oeufs durs - 2 pommes rouges - 50 g de raisins secs blonds - 75 g de cerneaux de noix - 80 g de gouda au cumin - 20 cl de crème fraîche - 1 cuillère à soupe de cumin en poudre - cerfeuil (facultatif)  - 3 cuillères à soupe de mayonnaise - sel, poivre"
2,- 2 brioches du boulanger - 1 litre de lait - 5 oeufs - 6 cuillères à soupe de sucre  - 6 cuillères à soupe de chocolat-noisettes Nesquik
1,"- 250 ml de coulis de tomates (ou une boîte de tomates pelées que vous mixez en coulis)  - 6 cuillers à soupe de sucre fin - une petite boîte d'ananas en morceaux avec jus, si vous ne voulez pas de fruits dans la sauce ou que vous n'avez pas d'ananas en boîte sous la main vous pouvez remplacer le jus d'ananas par plus de sucre fin - 6 cuillers à soupe de vinaigre - 1 cuiller à soupe de manioc ou de Maïzena - 1 cuiller à soupe de sauce d'huître (vendu en supermarché ou magasins chinois)  - sel, poivre selon le goût"
1,"- 3 oeufs - 150 g de farine - 1 sachet de levure chimique - 5 cl d'huile de tournesol + 5 cl d'huile de noix - 8 cl de vin blanc - 45 cl de lait - 4 chipolatas aux herbes ou natures (= 280g) - 30 g de gruyère râpé - 70 g de chèvre frais (type chèvre doux, en petites rondelles) - 1 cuillère à soupe de ciboulette hachée (fraîche ou surgelée) - 1 pincée de 4 épices (ou muscade) - 1 cuillère à soupe d'oignons frits déshydratés (en boîte plastique dans le commerce) - sel, poivre"
2,"- 200 g de farine  - 25 g de maïzena  - 3 bananes - 150 g de fraises - 1,5 l de lait non-écrémé - 6 œufs - 250 g de sucre - 1 gousses de vanille - 1 cuillère à soupe de rhum"
0,"- 200 g d'épinards surgelés hachés - 30 g de beurre - 30 g de farine - 2 dl de lait - 2 oeufs (séparer les blancs des jaunes) - 50 g de gruyère râpé - sel, poivre, muscade - beurre pour les moules - 4 petits ramequins allant au four"
1,- 1 belle épaule d'agneau - 3 bulbes de fenouil - 1 kg de pommes de terre - 1 ou 2 bottes d'oignons frais - cumin en poudre - paprika en poudre - huile d'olive
0,- 4 foies de lotte - vinaigre de Xerès - 2 cuillères à soupe d'huile d'olive - 1 tablette ail persil - ciboulette - gelée de Sauterne
1,"- 500 g de champignons de Paris frais - 200 g de  coulis de tomates cuisiné - 1 paquet de gnocchis frais pour 4 personnes - 1 cuillère à soupe rase de farine - sel, poivre - paprika - 2 oignons - gruyère"
0,"- Pour la farce : - 500 g de chair de poisson maigre (Saint-Pierre, Lieu Noir ou Daurade) - 2 filets d'anchois dessalés - 84 cl de crème fraîche épaisse - 3 jaunes d'oeufs - 10 g de sel - 1 cuillère à café de poivre au moulin - 1 cuillère à café de noix de muscade - Pour la garniture : - 600 g de filets d'anguille (préparés par le poissonnier) - 20 g de beurre - 150 g de champignons - 100 g d'échalotes - 100 g de pistaches - sel et poivre - bardes (minces bandes de lard)"
0,- 1 sachet de haricots verts surgelés - 5 pommes de terre - 2 oignons - 3 L d'eau
2,"- 200 g de farine - 125 g de sucre - 3 oeufs moyens - 1 pincée de sel - 1 sachet de sucre vanillé - 1 sachet de levure chimique - 200 g de lait demi-écrémé - 140 g de chocolat en poudre (du genre Benco, ...) - 10 g de beurre"
0,"- 70 g de foie gras (soufflé) - 4 tranches de foie gras (tartine) - 12 g de truffe (ou pelures) - 2 pommes - figues surgelées - porto - pain de campagne - 3 oeufs - 13 cl de lait - 20 g de farine - 25 g de beurre - sel, poivre - 1 potimarron - 5 carottes - châtaignes sous vide - 100 g de lardons - crème fraîche - beurre"
1,"- un fromage de chèvre pas trop sec - 500 g de boeuf haché - un oignon - une cuillère à café de poivre noir - un oeuf, du beurre - 30 g d'amandes en poudre"
1,- 3 poivrons rouges - 2 ou 3 courgettes - 2 aubergines - curry - cumin - paprika - huile d'olive - sel et poivre - feuilles de lasagne - 3 ou 4 crottins de chèvre - 40 cl de sauce tomate - gruyère râpéPour la béchamel : - beurre - lait - farine  - sel  - poivre  - noix de muscade
1,"- 1 faisan - 400 g de champignons - 100 g d'échalotes hachées - 500 g de tomates - 1 bouquet garni - 1 branche d'estragon - 50 g de beurre - 1 cuillère à soupe d'huile - 2 cuillères à soupe de farine - 30 cl de vin blanc sec - 1/2 cube de bouillon de pot-au-feu - 15 cl d'eau chaude - sel, poivre"
0,- 8 oeufs - 1 sachet de fromage râpé - 20 cl de crème fraîche liquide - 3 cuillères à soupe de Ketchup - 10 gouttes de Tabasco - sel
0,- 1 foie gras de canard de 850 g - 16 cl de Sauternes - sel et poivre
0,"- 18 noix de Saint-Jacques avec corail - 3 échalotes  - 200 g de champignons  - 50 g de beurre  - sel, poivre  - 37 cl de champagne - 1 jaune d'oeuf  - 75 g de crème fraîche"
0,"- 500 g de champignons grossièrement hachés - 2 gousses d'ail pressées - 4 pommes de terrres moyennes détaillées en petits cubes - 60 g de roquefort - 10 cl de lait + 1 jaune d'oeuf - une grosse poignée de noix décortiquées - noix de muscade - sel, poivre"
1,- 4 filets de dindes - fromage frais type tartare - ciboulette hachée - sel et poivre
0,- 400 g de viande de porc hachée - 400 g de viande de veau hachée - 600 g de foies de volaille - 2 pâtes brisées - 1 boîte de pelures de truffes - 5 cuillères à soupe de madère - 2 bardes de lard - 1 jaune d'œuf - 1 cuillère à café de 4 épices - sel et poivre
2,- 3 blancs d'œufs - 210 g de sucre glace - 125 g de poudre d'amande - 60 g de sucre en poudre - colorant alimentaire jaune - 100 g de chocolat blanc - 10 cl de crème liquide - 20 g de beurre - 10 cl d'hypocras blanc - 100 g d'ananas en boîte - 1 citron (jus et zeste) - gingembre frais
1,- 100 g de tarama - 1 œuf - 2 cuillères à soupe de chapelure - 10 pommes de terre cuites puis pelées - 10 cl de jus de citron vert - un cuillère à café d'aneth - un cuillère à café d'huile - gruyère râpé
0,- 1 foie de volaille par terrine - 1 cuillère à café de sel et de poivre - 1 cuillère à café de thym - 1 feuille de laurier par terrine - 500 g de chair à saucisse - 250 g d'escalopes de poulet - 250 g d'escalopes de dinde - 150 g de lardons nature - 5 cl de cognac - 1 oeuf - 1 oignon
2,- banane (comptez une banane pour chaque personne)  - pêche (une demi par personne)  - ananas (1 seul suffira)  - 200 g de chocolat de couverture - 50 g de sucre - 50 g de beurre
1,- 4 blancs de poulet - 1 poivron rouge - 1 poivron vert - 300 g de riz type basmati - 2 citrons - 1 cuillère à soupe de gingembre frais - 3 gousses d'ail - 3 cuillères à soupe de sauce soja - 1/2 botte de coriandre
0,- 4 gros oeufs extra-frais - 2 cuillères à café d'oeufs de saumon - 2 cuillères à soupe de tarama - 1 cuillère à soupe de crème fraîche - 1 cuillère à café de jus de citron - brins d'aneth - poivre
2,- 125 g de beurre  - 150 g de sucre en poudre - 225 g de sucre glace  - 100 g de poudre d'amandes  - 40 g de farine - 3 oeufs - 3 cuillères à soupe de marmelade d'abricots - 4 cuillères à soupe de rhum - 1 pincée de sel
1,"- 24 à 28 côtes levées de porc - 1 oignon coupé en 4 - 10 ml (2 c à café) de sel - 2 ml(1/2 c à café) de poivre - 2 gousses d""ail - eau - 125 ml (1/2 tasse) de vinaigre de cidre - 125 ml (1/2 tasse) de splenda ou cassonade - 125 ml (1/2 tasse) de ketchup - 50 ml (1/4 de tasse) de sauce chili - 50 ml (1/4 de tasse) de sauce worcestershire - 5 ml(1 c à café) de jus de citron - 1 petit oignon haché finement - 2 ml (1/2 c à café) de moutarde sèche - 1 gousse d'ail émincée - 1 pincée de poivre de cayenne"
1,"- 400 g de pâte feuilletée - 250 g de saumon frais - 50 cl de court-bouillon pour poisson - 10 cl de vin blanc sec - 2 oeufs durs - 50 g de riz - 150 g d'épinards - 150 g de champignons de Paris - 2 échalotes - 1 citron - 1/2 bouquet d'aneth - 1/2 bouquet de ciboulette - 1 jaune d'oeuf + 1 cuillère à soupe de lait pour dorer - 20 g de beurre - sel, poivre"
1,- 1 kg de tendron de veau en morceaux - 8 oignons - 1 bouquet garni - 20 cl de vin blanc sec - sel et poivre
0,- 4 tranches de saumon fumé  - 4 oeufs  - 8 cuillères à soupe de crème fraîche épaisse  - poivre
1,- 4 pavés de saumon coupés en cubes - une bouteille de cidre brut - 2 échalotes émincées très finement - 1 dosette de safran - sel et poivre - 10 cl de crème allégée épaisse - un poignée de basilic ciselé - 250 g de farfalle (pâtes)Pour le décor : - 12 fines rondelles de concombre - 1 pêche jaune coupées en 12 - quelques filaments de safran
1,"- 2 cuisses de poulet (ou 4 escalopes, mais la viande est plus fade) - 2 poivrons rouges - environ 8 oignons blancs - 3/4 branches de coriandre fraîche - 3 gousses d'ail - un bouillon-cube de poule - crème fraîche - paprika - sel et poivre"
1,"- 1 saumon de 2 kg vidé - 2 l d'eau - 10 cl de vin blanc - 2 gros oignons - 2 carottes - 2 branches de céleri - sel, poivre - 1 bouquet garni - 4 oeufs - 100 g de beurre - 8 cl de crème - 4 tomates rondes - 300 g de haricots verts cuits - mayonnaise - 8 feuilles de gélatine - vinaigrette aux herbes (cerfeuil, persil et ciboulette) - 1 salade type batavia"
2,- 400 g de carottes coupées en dés - 200 g de pommes de terre coupées en dés - 3 oeufs - 2 cuillères à soupe de crème fraîche - 150 g de sucre en poudre - 1 pincée de sel - du beurre pour le moule
1,"- 200 g de tagliatelles fraîches - 100 g de saumon fumé arrosé d'un filet de jus de citron - 200 g de crème fraîche épaisse - 2 fromages Rocamadour - sel, poivre du moulin"
0,"- 400 g de pâte feuilletée ou 1 pâte feuilletée prête à l'emploi - 200 g de lottes (en filet)  - 100 g de crème fraîche - 4 oeufs - 1 cuillère à café de jus de citron - 1 pincée de muscade - sel, poivre - un peu de vinaigre des câpres"
1,"- 1,200 kg de jarret de veau coupé en morceaux - 800 g d'oignons - 2 gousses d'ail - 20 cl de crème fraîche épaisse - 3 cuillères à soupe d'huile - 1 branchette de thym - 1 feuille laurier - 1 pincée de piment de Cayenne - 2 cuillères à soupe de paprika - 1 pincée de cumin moulu - sel, poivre"
0,"- 4 poireaux - 4 tranches de jambon de Paris,  - 75 g de gruyère râpé - 60 g de beurre - 40 g de farine - 50 cl de lait - muscade - sel, poivre"
2,"- 1 kg farine - 250 beurre pommade - 5 oeufs entiers - 300 g sucre - 1 cuillère à café sel - 60 g levure de boulanger - 1/2 verre de lait tiède - 1/2 verre d'eau de fleur d'oranger - pour la dorure, 1 jaune d'oeuf"
1,- 1 kg d'épaule de veau en morceaux - 100 gr de champignons de Paris  - 15 cl de Porto - 1 jaune d’œuf  - 1 citron - 125 g de crème fraiche épaisse - 50 g de beurre
2,- 3 pommes - 200 g de farine - 50 g de beurre mou - 2 oeufs - 80 g de sucre - 5 g de levure chimique - 1 citron - 1 pincée de sel
2,- 200 g de sucre semoule - 1 blanc d'oeuf - 100 g de beurre mou - 1 cuillère à café d´extrait de café liquide - 15 cl de Bailey's
1,- 4 souris d'agneau - 1 oignon émincé - 1 échalote émincée - 3 oignons tiges émincés - 2 gousses d'ail - 50 g de raisins secs - thym - laurier - romarin - 4 ou 5 carottes coupées en morceaux - 1 tomate émondée et coupée en morceaux - 2 cuillères à café de purée de gingembre - 1 citron confit en quartier - 1/2 l de bouillon de poulet - 1 cuillère à soupe de miel - 1 cuillère à soupe de ras el-hanout - sel - poivre - piment de cayenne ou espelette - 3 cuillères à soupe d'huile d'olive - coriandre fraiche
0,"- 1,2 kg environ de courge muscade- 4 carottes- 1 oignon- sel et poivre- 2 cuillères à café de cumin en poudre- 1 cube de bouillon de légumes- 1 briquette de lait de coco (20 cl)- 30 g de mimolette- eau"
0,"- 4 œufs - 20 cl de crème fraiche épaisse - 1 pâte brisée - 20 cl de lait - 1 reblochon (200 g) - 200 g de lardons fumés - sel, poivre, noix de muscade - 75 g de gruyère râpé"
1,- 1 brocolis   - 1 saucisse de Morteau - 3 œufs - 150 g de farine - 1 sachet de levure - 100 g de gruyère - 10 cl d'huile - 12 cl de lait chaud
1,"- 16 gambas - 500 g de lotte - 5 pommes Golden - 3 citrons verts - 2 cuillères à café de curry en poudre - 6 cuillères à soupe d'huile d'olive  - 50 g de beurre - sel, poivre"
1,- 500 g de chanterelles fraîches - 400 g de pâtes - 50 cl de crème fraîche liquide - 2 oignons émincés - 4 gousses d'ail pressées - 1 bouquet de persil haché - 1 verre à moutarde de vin blanc - sel et poivre
2,- 1 ananas - 3 cuillères à soupe de cassonade - quelques feuilles de menthe fraîche
0,- 1 gousse de vanille fraîche (sous vide)  - 1 cuillère à soupe d'huile d'olive - 3 blancs de poireaux - 800 g de langoustines (24 langoustines)  - 2 cuillères à soupe de rhum - sel et poivre
1,- 1 pavé de saumon - un peu d'huile d'olive - quelques brins d'aneth pour décorer - sel - poivre du moulin - Pour la sauce: - 1 échalote - 1/2 citron - 1 noisette de beurre - aneth - 10 cl de crème liquide - sel - poivre du moulin
1,- 2 grosses courgettes - 3 steacks hachés de boeuf - 2 oignons - 5 cuillères à soupe de riz cuit - 2 belles pommes de terre - 1 petite boite de pois chiches - 1 bâton de cannelle - 1/2 cuillère à café de poivre - Sel - 2 cuillères a soupe d'huile d'olive - 1 cocotte
1,"- 1 kg de boeuf haché - 500 g d'agneau haché - 1 oignon moyen - 1 ou 2 gousses d'ail - 1 petite cuillère à soupe de concentré de tomate - 5 tranches de pain de mie ou l'équivalent en pain un peu rassis - 2 oeufs - 350 g de kasar turc, sinon du gruyère fera tout à fait l'affaire - piment en poudre ou en copeaux - sel"
1,"- 2 beau pavés de saumon frais - 4 noix de St jacques - 2 tomates  - 1 petite brique de crème liquide - 2 cuillères à soupe de fumet de poisson - herbes de Provence - Huile d'olive - Sel, poivre"
1,"- 8 filets de sole - 1/2 litre de moules - 100 g de crevettes roses décortiquées - 100 g de champignons de Paris - 25 cl de vin blanc sec - 10 cl de crème - 50 g de beurre - 2 oeufs - 1 l de fumet de poisson - sel, poivre"
2,- 5 cuillères à soupe bombées de farine - 5 cuillères à soupe bombées de sucre - 3 œufs - 3 pommes - 1/2 l de lait
1,"- 2 poivrons rouges et 2 poivrons jaunes - 1 tasse de riz - 2 litres de tomate basilic - 4 cuillères à soupe de chapelure - 1 kg de porc et de boeuf haché - 4 gousses d'ail - 2 feuilles de laurier - 1 branche de thym - sel, poivre"
