label,text
1,Poulet thaï (Tom kha kai) la vrai recette
1,Poitrine de veau aux épices et aux abricots
1,Potée de chou à la viande express
1,Pilaf de poulet
1,Rouelle de porc au gingembre
1,Hamburgers au thon
1,Etoile filante
2,Savoyarde
2,Gâteau de tapioca au gingembre par zakoo44
1,Pâtes aux crevettes
2,Muffins choco-banane
1,Velouté de potiron aux ravioles de savoie
1,La fleur de bretagne
2,Charlotte ananas ultra simple
0,Le Velouté d'endives à la crème
2,"Flan sans pâte (la ""Flambiche"")"
2,Recette belge du gâteau au chocolat
1,Farce simple pour poitrine de veau
2,Brownie chocolat-nougat
1,Jambon au vin blanc de Bourgogne
1,Tarte steacks hachés haricots verts
1,Filets de poulet à la crème de poivron facile
1,Risotto aix moules et aux tomates
0,Phyllo aux canneberges et boutons de saphir
0,Pain de poisson aux baies roses et à la ciboulette
1,Macaronis aux champignons de Valérie
2,Gâteau léger aux épices de Noël
0,Crème brûlée au foie gras de canard
1,Cabillaud en Ravigote
1,Colin persillé en sauce
2,Crumble pomme chocolat
1,Noix de Saint-Jacques sur lit de mâche
1,Carré d'agneau aux figues et sa sauce jardinière
2,Tarte aux fruits rouge facile
1,Blancs de poulet au jambon de Parme et à la mozzarella
1,Lasagnes aux légumes d'été
2,Mémoranda
1,Pennes Ardennaises
1,Tarte sans pâte citrouille et bleu au micro-ondes
1,Pieds paquets marseillais
1,Gratin de poisson aux pommes de terre
1,"Pintade aux pêches et ananas, caramélisée au miel"
1,Rôti de porc à l'ail et aux olives
2,Petits galets aux amandes sans gluten
1,Tourtière de la Nouvelle France
2,Tarte amandes noix au chocolat au lait
1,Tripes à la mode de Caen
1,Pizza à ma façon
2,Feuilletés à l'orange (13ème rencontre)
1,Tarte aux courgettes et thon
2,Compote ananas fraises
1,Foie gras de canard à la choucroute
1,Curry de Gambas au Porc (Madagascar)
2,Soleil d'Hawaï
1,Courgette façon chili
1,Quiche légère aux lardons et petits légumes
1,Pigeons aux lardons et champignons
0,Courgettes mimosa
1,Haricots coco aux tomates
2,"Cake crème fraîche, chocolat, amandes..."
1,Rôti de veau à l'orange
2,Compote de Noël
2,Crumble pépites de chocolat à la banane
1,Riz à la chinoise
2,Biscuit fondant chocolat à l'orange douce
1,Darnes de saumon sauce citron et échalotes
0,Fricassée de calamars à l'italienne
1,Emincés de poulet et carottes à la vanille
1,Romazave (Madagascar)
2,Gâteau Côte d'Ivoire au chocolat et noix de coco
2,Gâteau carambar et chocolat
0,Chèvre chaud aux pommes et lard
2,Milk shake banane choco
1,Quiche au bleu et aux courgettes
1,Avocat à la volaille (pour utiliser les restes)
2,Tarte aux poires sur lit d'amandes
1,Nuggets de poulet faciles
0,Chaussons de pommes au foie gras
0,Soupe veloutée à la carotte
1,Pitas à la bressane
1,Escalopes de bar en marinière
0,Feuilleté d'épinards et foie gras
0,Cannelloni chèvre et jambon (7ème rencontre Marmiton)
1,Dinde aux cerises
1,"Poulet aux pruneaux, ananas, amandes"
1,Cheeseburger
2,Struedel facile
1,Omelette au pain
1,Moules farcies du Marais Poitevin
0,Boulettes de poulet aux pistaches
0,Salade de courgettes au poivron rouge
2,Mousse glacée au miel et amandes
2,Gâteau fondant sablé (Allemagne)
1,Steak haché à la Genovese (Italie)
1,Rôti de veau au four
0,Croquettes jurassiennes
2,"Crumble bananes, citrons verts et noix de coco"
0,Tarte aux légumes et bacon
1,Boeuf braisé ou carbonnades salé-sucré
2,Muffin à la confiture de fruits rouges
0,Cake thon curry cacahuètes très facile
2,Pêches aux amaretti
0,Tartelette au foie gras et à la compote d'oignons
0,Gratin de chicons au saumon fumé
0,Quiche rapide aux fruits de mer
2,Crumble mangues raisin coco de Lola
1,Maquereaux grillés ail et fines herbes
1,Sauté de porc à la crème pimentée
1,Poulet aux olives de Cess façon tajine
1,Crevettes à la sauce tomate et aux anchois
1,Soles gratinées aux épinards
0,Petits fromages de chèvre au jambon cru
0,Soupe verte printanière et légère
0,Fougasse traditionnelle végétarienne
1,Salade extraordinaire aux aubergines grillées
0,Couronne de jambon et bacon
1,"Brioche perdue aux noix de Saint-Jacques, crème de courgette"
2,Montecaos
0,Pain de thon au persil
1,Catigot
2,Gâteaux secs à la crème de lait
2,Zabaione
1,Lasagnes d'aubergines au boeuf
2,Cake au thé et à la framboise
2,Pavé de potiron au chocolat
1,Quiche à la choucroute et au saumon fumé
1,Filet mignon au kiwis
2,Merveilleux fondant choco-marrons (sans cuisson)
2,Crème forêt noire
2,Les gaufres du mercredi
1,Chaussons salés d'été
2,Gâteau facile très chocolat... mais pas trop !
2,Brownie chocolat (micro-ondes)
0,Flan d'aubergines à la provençale
1,Jarret de porc aux tagliatelles de courgettes
2,Gâteau aux figues et aux noix
2,Flan a l'ananas facile
1,Quiche à la choucroute et saucisse
2,Fondant au chocolat meringué
1,Tajine de poulet aux abricots secs
2,Délice aux pommes et glace vanille
1,Perche en croûte de muesli
0,Potage aux fanes de navets
2,Salade de fruits au champagne
2,Muffins sucrés à la courgette (canada)
2,Fondant Coco-Cerise
2,Confiture de fraises au micro-ondes
1,Soupe au riz et aux légumes
1,Pâtes carbonara à la Flo sans oeuf
1,"Lasagnes de saumon, poireaux et feta"
1,Escalopes de foie gras de canard à la berabeka
1,Tarte au chèvre frais et tomates séchées de Valounette
2,Nonnettes à l'abricot
2,Méli-mélo pomme pain d'épices
0,Rillette aux deux saumons
1,Lotte grillée aux légumes sautés
1,Omelette au kiri
0,Salade de fenouil à l'orange
0,Tourain blanchi ( soupe à l'ail du Sud-Ouest )
1,Rôti de porc en douceurs d'automne
2,Glace allégée à la banane
0,Crème de céleri glacée à la menthe
1,Carbonara à ma façon
1,Pljeskavica (hamburger des Balkans)
2,Poires pochées au porto
0,Demi-lune croustillante au thon
2,Agneau de Pâques ( Osterlammele )
2,Mousse parfum Cappucino au chocolat et grains de café
1,Risotto Euskadi
1,Poisson frit mariné (antilles)
1,"Gratin de brocolis, macaronis et dinde"
1,Ficelle créole : crêpes au boudin noir gratinées
1,Hochepot (bruxelles)
0,Cake salé au potiron
1,Filet mignon de porc aigre-doux au gingembre et écorces de citron vert
2,Streusel (Alsace)
2,Calottes
1,"Terrine de légumes, béchamel à la noix de coco"
0,Petits roulés de jambon et tomate
1,Agneau aux anchois et tomates en croûte
1,Côtes de porc sauce aux câpres
2,Brownies à Damner un Saint (sans noix)
1,Saumon au beurre de saumon fumé et sa sauce au citron vert
0,Bricks à la viande de veau
2,Fondant chocolat au lait concentré sucré
1,QUENELLES PROVENCALES
1,Poulet Rome - Budapest
1,Tortilla light poireaux-bacon
1,"Carbonnades, sauce tomate et carotte"
1,Poulet à la cannelle
1,Gratin de noix de Saint-Jacques au comté
2,Salade figue raisin poire
2,Verrines faciles fraises cookies
0,Paris-Strasbourg (ou Paris-Lille)
0,Poisson cru à la tahitienne
2,Muffins aux framboises
1,Poulet aux choux de Bruxelles
2,Gratin de pommes au lait de coco
2,Biscuits soufflés au Nutella
0,Crevettes en sauce
0,Feuilletés provençaux rapido
0,Scampis à la Méridionale (sauce tomate)
2,Tarte crumble Emmy
1,Pie garnie au boeuf et aux rognons
1,Bruschetta au Thon
1,Hachis parmentier aux foies de volaille et gésiers confits
2,Yaourt maison (avec une yaourtière)
1,Tagliatelles au poulet et au chèvre
1,Matafan à la sauce 3 fromages
1,POULET AU CITRON ET AU THYM
1,Hachis parmentier au canard
2,BROWNIES AU CHOCOLAT ET AUX NOISETTES
0,Roulade de saumon mi-figue mi-raisin
1,Quiche aux zucchinis et fromage blanc
1,Gratin de céréales
1,Roulés de filets de soles au safran
2,Quatre quart poire-chocolat
1,Croissants au jambon express
1,Osso bucco de lotte
1,Tourte à la mimolette
1,Tarte aux poivrons grillés et jambon
1,Boulettes de boeuf du sud
1,Beignets de pommes de terre et maïs
1,Tartines au chèvre et amandes
1,Migas à l'espagnole
0,Salade d'hiver
2,Gelée de cidre
2,Pâte à crêpe fleur d'oranger sans oeuf
1,Blanquette de poulet vite faite
1,"Feuilletés simples et bons tomates, chèvre et champignons"
0,Velouté de potiron aux châtaignes
2,Crème brûlée aux marrons
1,Penne sauce piquante à la viande
2,Gâteau chiboust à la fève de tonka
1,Lasagnes au jambon
0,"Crevettes ail, gingembre, safran et sauce à l'orange"
2,Crumble Pommes Lychees
0,Velouté courgettes carottes kiri
0,Salade composée sucrée-salée
1,Dinde aux truffes et aux asperges
2,Muffins chocolat-myrtilles
1,Yakitoris (dinde)
0,Salade périgourdine
2,"Cookies au chocolat, miel et cannelle"
1,Patidou cocotte
1,Cuisses de poulet aux courgettes
0,Muffin pomme de terre-épinard
1,Pâtes au saumon fumé et oeufs de lompe
1,Potée de choux blancs au jambon et aux champignons
1,Oeufs durs façon grand mère
2,Tarte-flan meringuée à l'orange
1,Brochettes de porc philippines
1,Le riz du pauvre (Arroz Caldos)
2,Tiramisu au caramal beurre salé et spéculoos
2,Tarte aux mirabelles
1,Tagliatelles aux poireaux et à la sauce beurre de cacahuètes
2,Pêches à l'anglaise
2,Tarte aux pommes à la crème
0,Velouté d' Aubergine
0,Pommes de terre en salade très simple
1,Tarte au jambon de pays et aubergine à l'ail
0,Asperges au blanc de dinde
2,Gâteau fraîcheur aux framboises et au chocolat
1,Tourteaux à la sauce gribiche
0,Salade à l'aveyronnaise
1,Escalope de veau à la crème et au paprika
1,Gratin de viande hachée et légumes rapés
1,"Gratin aux 3 couleurs (rose, vert, blanc)"
1,"Papillotes de poisson à la laotienne (Mok paa, Laos)"
1,Magrets de canard au gingembre
2,Molotov (île flottante au four)
1,"Epinards du chef (crème, fromage et lardons)"
2,Petits ramequins Chocolat - Pistache
1,Gratin de chou-fleur et de thon
2,Pommes au four à la pâte de noix
2,Macarons aux Noix de Mimi de ch'nord
2,Tarte au chocolat et aux airelles
0,Nems de foie gras au caramel de fruit
2,Biscuit léger à l'huile d'olive et à la compote de cerises
1,Blanquette à la Véro
2,Gâteau moelleux léger
1,Calulu
2,Cajasse
1,Tarte au chorizo frit et poireaux
0,Pizza épinards-reblochon
0,Salade d'artichauts à la niçoise
1,"Cuisses de lapin lardons et petits légumes, sauce crémeuse au vin blanc"
2,Apfelkiechle (crêpe aux pommes alsacienne)
0,Aubergine du soleil
1,Nuggets maison
1,Haricots rouges à la Mexicaine
1,Galettes bolognaise (avec des restes)
2,Petits croustillants au pain rassis et noix de coco
2,Gâteau fondant au chocolat sans oeufs
0,Tarte verte aux épinards
0,Soupe au chou et à l'agneau
2,Mini muffins au sirop de framboise
2,Omelette soufflée
1,Riz et haricots rouges (à la créole)
2,Le Kramieck de ma mère
1,Tarte poulet courgette
0,Flan d'asperges au gouda
1,Lasagnes aux noix de Saint-Jacques
2,Gâteau aux carottes et aux amandes ( Italie )
2,Milhoc charentaise
2,Tarte aux pommes très gourmande
1,Omelette au navets
2,Crème capuccino
2,Pastis landais à la MAP
2,Crème mic-mac
2,Madeleines à la pistache
2,Bonhomme et maison en pain d'épices
1,Gratin de poissons aux légumes
1,Saint jacques poelées à la harissa et citrons confits
2,Toast fruité de pain perdu
0,Aubergines napées au chèvre
1,Riz au poulet savoureux
1,Filet mignon en chausson
1,Riz sauté aux gambas et courgettes
2,Zébré au praliné
2,Galette à l'anis vert
1,Gambas sautées à l'ail
0,Cake à la tomate et courgettes
1,Camembert et pomme de terre
1,Spare-ribs au miel
2,Sernik (Pologne)
0,Velouté de mâche
2,Gâteau au citron et aux groseilles
2,Gâteau Ménelik
2,Verrine kiwi - chocolat blanc
2,Tarte croisillons aux poires et noix
2,"Tarte au café et au sucre roux (vergeoise, cassonade)"
2,Friands au chocolat noir et aux amandes
2,Trifle de fruits rouges au chocolat blanc
2,Tarte à la compote et meringue
1,Quenelles ménagères de poisson
2,Amaretti morbidi
2,Marquise au chocolat facile
1,Curry de poulet aux deux pommes
2,Gâteau de crêpes ananas et coco
1,Paëlla de coquillettes
1,Palette de porc braisée à la sauge
1,"Fricassée de poulet au cumin, sauce moutarde"
1,Gratin de brocoli et courgette au roquefort
2,Blanc manger aux poires et aux amandes
1,Oeufs brouillés toulousains
1,Assiette canaille au rognon et aux lardons
1,Tendrons de veau provençaux
0,Tarte aux champignons et au roquefort
1,Crevettes à la Béarnaise façon Maman
1,Matoutou de crabe
0,Oeufs de caille en ramequins
1,Bouillabaisse de pommes de terre aux oeufs
2,Gâteau brésilien
2,Brioche au goût de coco (machine à pain)
2,Clafoutis fantaisie
1,Escalopes de veau à la crème / involtini (Italie)
2,Les fondants à coeur
0,Quiche aux fruits de mer à la provençale
1,Sashimi
1,Croque-monsieur au cheddar
0,Salade d'aubergines rôties
1,Grenoblois aux noix
1,Côtes d'agneau à l'anglaise
1,Poulet ketchup coca
1,Gratin de pommes de terre et tomates à la ricotta
2,Galette sèche
1,TERRINE DE POULET
1,Fricassée de poulet du Pays de la Loire
0,Terrine d'aubergines facile
0,Aumônière de camembert
1,Tartine italienne
2,Tarte au maugin
1,Jambonneau braisé au pinot noir
1,"Thon, petits pois et épinards en curry"
1,"Poulet coco, banane, tandoori"
1,Gratin de pomme de terre au comté et lardons
1,Poisson aux épices et au jus d'orange
1,Rouelle de porc au vinaigre
0,Tarte du soleil tomates mozzarella
2,Honey's Cupcakes
1,Boudin blanc à la moutarde et aux échalotes
1,PINTADE A LA CREME SAFRANEE
1,Cari poulet aux pommes de terres
2,Compote de raisins facile
2,Tatin de pommes aux framboises
0,TABOULÉ AU THON
1,Filet de bar à la provençale
0,Concombre au carré frais
2,Crème de rhubarbe au kiwi
2,Tartelettes aux nectarines
1,Gratin courgettes et pommes de terre à la mozzarella
0,Mantecaos salés
1,Wok de poisson au lait de coco parfumé
1,Escalopes de poulet gratinées au jambon
1,Kapama d'agneau (plat traditionnel bosniaque)
2,Sorbet à la rose
2,Délices de Corn Flakes
1,Tarte poireaux saumon Philadelphia
0,Salade avocat et oeufs de lump
1,Tourte aux 3 légumes et poulet light
1,Tajine de kefta aux oeufs et petits pois
2,Tarte kiwi-banane et coulis de framboise
1,Boulettes moelleuses à la tomate
1,Risotto aux poireaux et lardons
2,Gâteau chocolat spéculoos
1,Gigot de sept heures
0,Scampis à l'italienne (recette maison)
1,Pâtes aux scampis
0,Tortilla de pommes de terre
1,Lapin au vin rouge et aux noix
1,Lasagnes végétariennes façon moussaka
2,Dessert frais aux litchis
1,Gratin de cabillaud façon Paolita
2,Mon super gâteau au chocolat (micro-onde)
1,Poêlée de St-Jacques et crevettes
1,Steak de requin à la sauce au curry
1,Tournedos au foie gras
2,Petits muffins d'automne aux myrtilles
1,Poivrons farcis simple
1,Gratin dauphinois de mère en fille
2,Gâteau marrons chocolat
1,Pâtisson farci saucisse merguez
0,Pain de poisson aux courgettes
1,Quiche sans beurre
2,Charlotte au chocolat simplifiée
0,Aubergines roulées au jambon cru
1,Jambalaya aux crevettes et à l'ananas
0,Velouté crémeux aux fanes de radis
1,"Pommes de terre écrasées au poireau, fromage de chèvre et chorizo"
1,"Gratin tomates, aubergines et champignons"
2,Gâteau glacé au pain d'épice et au chocolat
2,La terrible tarte banane-fromage blanc
2,Glace à l'abricot
2,Mousse aux spéculoos
1,Omelette espagnole
0,Soupe (froide) aux myrtilles
1,"Dinde ""mole poblano"" aux figues de Jacqueline (Noël)"
1,Tourte aux légumes facile et rapide
2,Petits feuilletés amande - sirop d'érable
1,Salade de pommes de terre froides au jambon
1,Farandole de poissons
1,Emincé de poulet citron-basilic
2,Gâteau aux carambars tout simple
2,Poirat berrichon (tourte aux poires)
2,PAIN D'EPICES
0,Anguilles ou perches à l'escavèche
1,Tagliatelles aux dés de saumon
2,Pomme d'amour
0,Bouchées à la reine endive et chèvre
1,Soupe de pois cassés au porc (Erwten soep-Hollande)
2,Bûche chocolat-framboises
2,Brioche vendéenne façon Marie-Reine
1,Cuisses de poulet en croute de moutarde
0,Calmars épicés aux poivrons et olives
2,Coeur chocolat framboise
1,Rôti de porc savoureux
2,Muffin poire et noix de pécan
1,Tarte aux poireaux et au thon
0,Caviar de thon
2,Clafouti d'été aux cerises noires
1,Croquettes de boeuf façon russe
0,Scampis à l'ail et aux deux poivrons
2,Salade d'oranges au caramel
1,Rôti de veau et carottes caramélisées
1,Gratin de nouille et d'épinard
1,Côtes de veau au Marsala et au Parmesan
0,Tourte au yaourt super rapide
2,Semifreddo au chocolat meringué
0,Tian de chèvre et tomate
1,Navarin aux poireaux
0,Coppa à la roquette
2,Russe aux carottes
1,Bricks poulet épinard et abricot
0,Salade croquante au boulgour
2,Crêpes martiennes (choco pistache)
2,Muffins aux marrons
0,Eventail d'aubergines à la provençale
0,Effiloché d'espadon mariné
1,Boulettes à la viande façon maison
1,Parmentier de chicons
0,Pousses d'épinards aux oeufs et à la tomate
2,Granité au café
1,Poulet épicé en croute de sel (dietetique)
2,Chesecake de Brousse
0,Endives à l'avocat et au saumon
0,Filet de sole à l'ostendaise
2,Timbales de crème de citron ultra simples
1,Riz aux petits pois et au jambon
0,Mousse de thon de maman
0,Rouleaux de printemps au saumon
2,Glace à la pêche
1,Marinade type 'Al Diavola' pour Poulet au barbecue ou en brochette
1,Mignon de veau à la crème de gruyère
1,Sandwich à la sauce tartare et au concombre
2,Caramel au beurre salé inratable
1,Suprêmes de dinde au Château-Chalon
1,Lapin au fenouil
1,Boeuf en marinade de lait de coco
1,Le risotto de David
2,Flapjacks
1,Tarte au potimarron
1,Fondue all'italiano
1,Velouté de giraumon
1,Poulet en cocotte au porto
2,Délicieuse tarte aux noix et cannelle
2,Tiramisu rapide
1,Riz et lentilles à la tomate et coriandre
0,Poulet fumé mayonnaise de Lili (8ème rencontre)
1,Flan de légumes (tomates-olives-champignons)
1,Salade de pâtes aux fruits de mer
0,Oeufs coco
1,Filets de limande aux raisins
0,Gazpacho vert
1,Risotto bio végétarien
0,Crêpes fourrées au fromage et dorées au paprika
2,Tarte au chocolat et sa mousse de coco
2,Tarte aux pommes campagnarde
1,Lasagnes giboyeuses et moëlleuses
1,Blancs de poulet à l'ail nouveau
2,Soupe de melon glacée à la menthe fraîche
1,Chermoula aux crevettes
1,Paupiettes de chou farcies
1,Pain perdu salé à l'italienne
1,Cannellonis à la Francesco
0,Foies de volaille à la juive
2,Tarte chocolat banane caramel
1,Poulet au safran
2,Gâteau de savoie au chocolat
2,Fromage blanc créole
0,Coquilles saint jacques aux légumes
1,Feuilles de choux farcies
1,Gratin vosgien au Munster
2,Compote de pommes facile
1,Mini-légumes mijotés
1,Filet mignon de porc au vin blanc
1,"Endives au jambon au madère, double gourmandise! (façon funambuline)"
2,Dattes au Mascarpone
0,Poivrons aux anchois
0,Avocats farcis
1,Gratin aux poireaux et au bacon
1,Poulet au citron simplissime
1,Aubergine farçie au saumon
1,Carottes au curry et aux petits lardons
0,Meli melo de crevettes
0,Verrine à la mousse d'olive noire et tomate cerise
1,Escalopes de dinde au paprika facile
2,Gâteau de Goumoens
2,Fraises à la mousse de fromage blanc
0,Quiche aux brocolis et roquefort
0,Pâté en croûte à ma façon
1,Gratin-soufflé de chou-fleur
1,Tarte poulet et champignons
1,"Quiche aux lardons, courgettes et poivrons"
2,Gâteau à la vanille et aux bananes flambées
1,Brochettes de poulet marinées au sésame
0,Oeuf cocotte au thon et aux échalotes
1,Carry de saucisses cocktail
0,Pâté de foie de lotte
1,Satay de Poulet à l'Indonésienne
2,Framboichockine
2,Pain de semoule aux raisins secs
0,Beignets de fleurs de courgettes
1,Filets de rouget gastronomiques aux asperges
1,Boeuf à l'ananas
0,Salade lyonnaise de frisée aux lardons
2,Neige de fromage blanc vanille/réglisse
1,Pommes de terre gratinées au chèvre et aux herbes
0,Cake de brocolis au saumon fumé
0,Tarte chèvre miel
1,Turbot sauce crémeuse aux champignons et fruits de mer
1,Filet mignon de porc en croûte aux figues sèches
2,Tarte orangée aux pommes
0,Salade Saumon / mâche
2,Gâteau caramélisé aux pommes
1,Filets de cabillaud au pamplemousse
2,BABA AU RHUM FACON D'AVANT....
0,Salade de riz au melon et magret de canard
2,Fruits exotiques frais à la gelée de thé
2,Pommes au caramel de citron
0,Tarte roquefort et tomates cerises
2,TARTE ABRICOTS NOIX DE COCO
1,Saltimbocca à la tomate
1,Tarte aux coeurs d'artichaut
1,Tourte savoyarde
0,Tarte aux pâtes
1,Soupe Dhal adaptée (indien)
2,Pudding aux pommes
0,SALADE ANTILLAISE
1,Saumon au four sur légumes râpés
0,Salade d'endive gourmande
1,Tomates farcies au poisson
1,Ragoût de lentilles vertes du Puy
0,Velouté de petits pois au jambon de Serrano et noix de Saint-Jacques
1,Truites ardennaises
1,Quiche à la ratatouille et aux petits lardons
0,Salade de concombre au chèvre et olives
2,Forêt noire express
0,Flan d'échalote à la pistache
2,Tarte tatin de figues
1,Saltimbocca à ma façon
1,Fondue normande aux 3 fromages
2,Coupe de fruits / muesli minceur
2,Biscuits japonais
1,Navarin de lapin
1,Cubes de dinde aux raisins secs
1,Calamars sautés
0,Pain-Pizza
1,Langue de boeuf aux champignons
1,Marmite sarthoise
1,"Lasagne au saumon, aux poireaux et à la mozzarella"
0,Saint-Jacques sur son lit de saumon aux champignons
1,"Tendrons de veau, sauce ail et fines herbes"
0,Sardines farcies au fromage grillées
1,Rougets sauce orientale grilles
1,Pâtes à la sauce aux légumes et béchamel
0,Tarte aux endives et au munster
1,Pâte à crêpes vietnamienne (ou chinoise)
0,Velouté froid de poireaux
1,Crumble saumon aubergine chèvre
1,Tarte poulet - courgettes
1,Brochettes de St Jacques Gratinées
0,Bruschetta de brandade de morue
1,PENNE AUX MOULES ET AUX HARICOTS
1,Marinade pour viande de boucherie ou venaison gibier
1,Courgettes rondes farcies aux lardons
0,SOUPE DE POTIRON ET MIMOLETTE
1,Soupe aux champignons et au gorgonzola
1,Flan aux asperges à la béchamel
0,Soupe veloutée de courgettes
1,Perche  sauce verte
1,Gâteau de foies de volaille
0,Amusettes de champignons de Paris aux crevettes grises et radis roses
2,Muffins chocolat fondant Nutella
1,Figatelli (Corse)
1,Ragoût de porc au curry
0,Foie gras de canard  poêlé à la mayacoise
1,Saumon à la crème d'oseille
1,Filets de limandes au cidre (Bretagne)
2,Bread and butter pudding
0,Variation autour de la Tête de Moine AOC
1,"Poulet au porto rouge, poivron et tomate"
0,Délice de poivrons rouges
2,Méli-mélo de pommes sauce au massepain (pâte d'amande)
1,Emincé de poulet à la crème facile
1,Paillasson à l'oeuf.
1,Brick aux carottes thon et cumin
0,Salade de concombre à la grenade et au chèvre
1,Lapin sauce aux amandes
2,Carrés Chocolat-Caramel
2,Gâteau aux amandes de Pessah
0,Terrine de légumes bien de chez nous (13ème rencontre Marmiton)
0,Potage aux tomates et boulettes de viande
1,Crevettes à l'exotique
1,Boeuf en croûte aux champignons sauvages
2,Carrés moëlleux à la noix de coco fraîche
1,Salade automnale aux figues
0,Soupe fraîche de carottes à la coriandre
1,"Champignons farcis aux lardons, tomates et poireaux"
1,Aubergines aux fruits secs
0,Carré frais d'aubergine
0,Terrine de thon au coulis de poireau
2,Tarte à la ricotta et aux marrons
2,Cake au Chocolat et aux Amandes
1,Penne au poulet et au cheddar
0,"Bricks au saumon fumé, pomme de terre et petits oignons caramélisés"
1,Chou farci au thon
1,Tagliatelli sauté façon Bami Goreng chinois
0,Moules au vin blanc
1,Spaghetti à l'ail et à la tomate
2,Tarte au citron au romarin
1,Ramequins feuilletés lotte et fruits de mer
2,Poires pochées au vin rosé et aux framboises
2,Le gâteau au chocolat de Gaelle
0,Lasagnes d'aubergines tomates et chèvre frais
1,"Tarte poivron, oignon, chèvre, miel"
1,Tagliatelles sauce au poulet
2,Le pavé
1,Aïoli
1,Poissons roulés aux petits légumes
1,Loup (bar) au gros sel
2,Terrinée de riz des noces bretonnes
1,Papillote de perche aux fruits de mer au barbecue
2,Cake moelleux à la compote de rhubarbe
1,Brochettes de poisson aux épices
1,Poêlée de légumes et tofu
0,Flan à la macédoine
1,Blanc de poulet au boursin
0,Cake au yaourt et au chorizo
1,Soupe Chinoise en plat principal
1,Escalopes de poulet roulés dans du jambon de parme
2,Tarte aux prunes pour les nuls
2,Tarte aux cacahuètes
1,Soupe de lentilles corail
0,Terrine de poisson et saumon fumé...
1,Petites galettes de thon
0,Soupe de fèves aux asperges et au lard
2,Mousse au chocolat au lait facile
1,Le petit salé Montmartrois
1,Poulet au céleri (au wok)
2,Gâteau facile et rapide à la mangue
2,Verrine à l'orange et à la noix de coco
0,Blinis faciles maison
2,Fraises au poivre blanc
2,Compote pomme-petit beurre
2,Gourmandise au chocolat 'à tomber par terre'
1,Tarte méditerranéenne à ma façon
2,Gâteau préféré de mes enfants
1,Langouste à la tahitienne :vanille et  lait de coco
0,Chaud froid de champignons au fromage blanc
2,Flan au chocolat en croûte
2,Crème renversée vite faite
2,Tarte au citron
1,Tartine aubergine jambon blanc
1,Poulet fermier farcis au cognac
1,Rouleaux de Poireaux au Rostello
1,Pounti Auvergnat
0,Ballotins de crevettes et poireaux au curry
1,Tourte montagnarde
1,Calmars sautés à la provençale
1,Soupe aux noisettes
2,Petit délice breton
1,Poulet rôti au citron
2,Tarte de Brousse (Espagne)
0,Salade de chou fleur au sésame
2,Sablés maison
0,Bricks au chèvre chaud
0,Filet de Sandre au Beurre Blanc
2,Délice d'automne
1,Dinde au curry et à l'ananas
0,Taboulé de quinoa façon lilou
1,"Tagliatelles aux scampis, citron et roquette"
1,Jacket potato (pomme de terre fourrée au thon)
1,"Marinade au poivre de Sichuan pour boeuf, pâtes ou légumes"
0,Bagels
2,Petits pots de crème fondants au chocolat (facile)
1,Lapin sauce chasseur
1,Crumble de poireaux à la montbéliarde
0,Avocats farcis au crabe
1,Poulet tahitien
0,Chappati indien à la farine complète
2,Marbré au yaourt chocolat noisette
1,Cake aux tomates séchées et câpres
2,"Parfait glacé au baileys, sauce au café"
1,Gnocchis à la sauce tomate gratinés
2,Gâteau de poires caramélisées au lait de coco
2,Chaussons à la banane
1,Oeuf cocotte campagnard
1,Gratin de légumes à la chair à saucisse
1,Tourte façon buns
0,"Salade de riz, crevettes, raisin sec, tomate façon Toumie"
1,Bavette de boeuf poireaux et curry
0,Cake végétarien au tofu
2,Kaiserschmarrn aux raisins secs
1,Donairs
0,Petits soufflés au roquefort
2,Clafoutis au raisin muscat
0,Bricks roulées au chèvre et aubergine
0,Avocats garnis au cervelas à la sauce vinaigrette
1,Pâtes à la carbonara et aux légumes du soleil
0,Crevettes marinées poêlées sur lit de salade
0,Fruits de mer au Martini Rosso
1,Lasagnes végétariennes aubergines champignons
1,Tartine lorraine
2,Galette des rois aux oranges confites
0,Pasta alla bottarga
1,Coquillettes au corned beef
1,Melon caramélisé et magret de canard
0,Raïta aux abricots secs
1,Brochettes de boeuf au cumin
1,Gratin de pâtes carnivore
1,Gratin de pâtes à la saucisse de morteau
2,Mousse d'abricot à la framboise
0,"Salade d'été (tomate, mozza, fraise, melon)"
1,Roussette au cidre
0,Croûte au Morbier
1,Darnes de saumon en papillote de pac
0,Verrines de légumes du soleil et de chèvre frais
2,Craquant de pommes cannelle au caramel
1,Morue frite à la tomate
0,Tarte au Maroilles de ma Mamy
0,Millefeuilles de saumon
1,Poivrons farcis à l'aubergine
0,Bricks de St Marcellin
0,Verrines asperges et saumon
1,Râbles de lapin à la coriandre
1,Seiches ou calamars aux coquillettes
2,Tarte aux noix
2,Petites bouchées aux amandes
1,Lotte aux pommes et cèpes
1,"Mon tajine aux abricots, amandes et pistaches"
2,Charlottes individuelles aux fruits rouges
1,Poêlée de Spaghettis aux crevettes
1,Croques aubergine
0,Tarte aux poireaux et jambon
1,Choucroute de la mer au vin blanc
0,Tarte aux gésiers de volaille et figues séchées
1,Salade composée à ma façon
1,Pâte à pizza pour un four à 250 degrés
1,Roulé de jambon surprise
0,Oeufs brouillés aux oeufs... de lump
